project_name,repository,file_path,line_number,usage_type,code_snippet,file_url
openstack-helm,openstack/openstack-helm,neutron/values.yaml,2021,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/neutron/values.yaml
openstack-helm,openstack/openstack-helm,neutron/values.yaml,2024,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/neutron/values.yaml
openstack-helm,openstack/openstack-helm,nova/values.yaml,1516,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/nova/values.yaml
openstack-helm,openstack/openstack-helm,nova/values.yaml,1519,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/nova/values.yaml
openstack-helm,openstack/openstack-helm,octavia/values.yaml,292,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/octavia/values.yaml
openstack-helm,openstack/openstack-helm,octavia/values.yaml,295,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/octavia/values.yaml
openstack-helm,openstack/openstack-helm,placement/values.yaml,109,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/placement/values.yaml
openstack-helm,openstack/openstack-helm,placement/values.yaml,112,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/placement/values.yaml
openstack-helm,openstack/openstack-helm,senlin/values.yaml,177,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/senlin/values.yaml
openstack-helm,openstack/openstack-helm,senlin/values.yaml,180,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/senlin/values.yaml
openstack-helm,openstack/openstack-helm,tacker/values.yaml,585,"Other(""logger_eventletwsgi:"")",logger_eventletwsgi:,https://opendev.org/openstack/openstack-helm/src/branch/master/tacker/values.yaml
openstack-helm,openstack/openstack-helm,tacker/values.yaml,588,Wsgi,qualname: eventlet.wsgi.server,https://opendev.org/openstack/openstack-helm/src/branch/master/tacker/values.yaml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,2463,"Other(""<loc>https://docs.openstack.org/cinder/latest/cont"")",<loc>https://docs.openstack.org/cinder/latest/contributor/api/cinder.wsgi.eventlet_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,56535,"Other(""<loc>https://docs.openstack.org/keystone/zed/api/k"")",<loc>https://docs.openstack.org/keystone/zed/api/keystone.conf.eventlet_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,56943,"Other(""<loc>https://docs.openstack.org/keystone/zed/_modu"")",<loc>https://docs.openstack.org/keystone/zed/_modules/keystone/conf/eventlet_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,74715,"Other(""<loc>https://docs.openstack.org/nova/latest/contri"")",<loc>https://docs.openstack.org/nova/latest/contributor/testing/eventlet-profiling.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,90147,"Other(""<loc>https://docs.openstack.org/keystone/2023.2/ap"")",<loc>https://docs.openstack.org/keystone/2023.2/api/keystone.conf.eventlet_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,90687,"Other(""<loc>https://docs.openstack.org/keystone/2023.2/_m"")",<loc>https://docs.openstack.org/keystone/2023.2/_modules/keystone/conf/eventlet_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,103491,"Other(""<loc>https://docs.openstack.org/keystone/2023.1/ap"")",<loc>https://docs.openstack.org/keystone/2023.1/api/keystone.conf.eventlet_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,103887,"Other(""<loc>https://docs.openstack.org/keystone/2023.1/_m"")",<loc>https://docs.openstack.org/keystone/2023.1/_modules/keystone/conf/eventlet_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,112077,"Other(""<loc>https://docs.openstack.org/tacker/latest/cont"")",<loc>https://docs.openstack.org/tacker/latest/contributor/api/tacker.common.eventlet_utils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,115137,"Other(""eventlet.tacker_server"")",<loc>https://docs.openstack.org/tacker/latest/contributor/api/tacker.cmd.eventlet.tacker_server.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,115143,"Other(""eventlet.conductor"")",<loc>https://docs.openstack.org/tacker/latest/contributor/api/tacker.cmd.eventlet.conductor.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,115149,"Other(""eventlet.html"")",<loc>https://docs.openstack.org/tacker/latest/contributor/api/tacker.cmd.eventlet.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,117573,"Other(""<loc>https://docs.openstack.org/taskflow/latest/_m"")",<loc>https://docs.openstack.org/taskflow/latest/_modules/taskflow/utils/eventlet_utils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,208653,"Other(""<loc>https://docs.openstack.org/oslo.service/2023."")",<loc>https://docs.openstack.org/oslo.service/2023.1/reference/eventlet_backdoor.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,208881,"Other(""<loc>https://docs.openstack.org/oslo.service/lates"")",<loc>https://docs.openstack.org/oslo.service/latest/reference/eventlet_backdoor.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,213447,"Other(""<loc>https://docs.openstack.org/oslo.service/zed/r"")",<loc>https://docs.openstack.org/oslo.service/zed/reference/eventlet_backdoor.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,218763,"Other(""<loc>https://docs.openstack.org/taskflow/2023.2/_m"")",<loc>https://docs.openstack.org/taskflow/2023.2/_modules/taskflow/utils/eventlet_utils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,223533,"Other(""<loc>https://docs.openstack.org/oslo.service/2023."")",<loc>https://docs.openstack.org/oslo.service/2023.2/reference/eventlet_backdoor.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,224055,"Other(""<loc>https://docs.openstack.org/oslo.utils/2023.2/"")",<loc>https://docs.openstack.org/oslo.utils/2023.2/reference/eventletutils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,226017,"Other(""<loc>https://docs.openstack.org/oslo.utils/latest/"")",<loc>https://docs.openstack.org/oslo.utils/latest/reference/eventletutils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,227517,"Other(""<loc>https://docs.openstack.org/oslo.utils/2023.1/"")",<loc>https://docs.openstack.org/oslo.utils/2023.1/reference/eventletutils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,233151,"Other(""<loc>https://docs.openstack.org/oslo.utils/zed/ref"")",<loc>https://docs.openstack.org/oslo.utils/zed/reference/eventletutils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
openstack-manuals,openstack/openstack-manuals,www/static/sitemap.xml,235035,"Other(""<loc>https://docs.openstack.org/taskflow/2023.1/_m"")",<loc>https://docs.openstack.org/taskflow/2023.1/_modules/taskflow/utils/eventlet_utils.html</loc>,https://opendev.org/openstack/openstack-manuals/src/branch/master/www/static/sitemap.xml
os-brick,openstack/os-brick,os_brick/initiator/connectors/iscsi.py,601,"Other(""too much about the GIL or how the eventlets will h"")",too much about the GIL or how the eventlets will handle the context,https://opendev.org/openstack/os-brick/src/branch/master/os_brick/initiator/connectors/iscsi.py
os-brick,openstack/os-brick,test-requirements.txt,20,"Other(""eventlet>=0.30.1,!=0.32.0 # MIT"")","eventlet>=0.30.1,!=0.32.0 # MIT",https://opendev.org/openstack/os-brick/src/branch/master/test-requirements.txt
os-ken,openstack/os-ken,doc/source/library_bgp_speaker.rst,22,Import,import eventlet,https://opendev.org/openstack/os-ken/src/branch/master/doc/source/library_bgp_speaker.rst
os-ken,openstack/os-ken,doc/source/library_bgp_speaker.rst,25,MonkeyPatch,eventlet.monkey_patch(),https://opendev.org/openstack/os-ken/src/branch/master/doc/source/library_bgp_speaker.rst
os-ken,openstack/os-ken,doc/source/library_bgp_speaker.rst,54,Sleep,eventlet.sleep(30),https://opendev.org/openstack/os-ken/src/branch/master/doc/source/library_bgp_speaker.rst
os-ken,openstack/os-ken,doc/source/os_ken_app_api.rst,38,"Other(""While threads and queues are currently implemented"")","While threads and queues are currently implemented with eventlet/greenlet,",https://opendev.org/openstack/os-ken/src/branch/master/doc/source/os_ken_app_api.rst
os-ken,openstack/os-ken,os_ken/lib/hub.py,25,"Other(""HUB_TYPE = os.getenv('OSKEN_HUB_TYPE', 'eventlet')"")","HUB_TYPE = os.getenv('OSKEN_HUB_TYPE', 'eventlet')",https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,29,"Other(""if HUB_TYPE == 'eventlet':"")",if HUB_TYPE == 'eventlet':,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,30,Import,import eventlet,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,34,Sleep,eventlet.sleep(),https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,35,Import,import eventlet.event,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,36,Import,import eventlet.queue,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,37,Import,import eventlet.semaphore,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,38,Import,import eventlet.timeout,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,39,Wsgi,import eventlet.wsgi,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,40,Import,from eventlet import websocket,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,47,"Other(""eventlet.getcurrent"")",getcurrent = eventlet.getcurrent,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,48,"Other(""eventlet.sleep"")",sleep = eventlet.sleep,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,49,"Other(""eventlet.listen"")",listen = eventlet.listen,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,50,"Other(""eventlet.connect"")",connect = eventlet.connect,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,53,"Other(""eventlet.monkey_patch"")",eventlet.monkey_patch(thread=thread),https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,74,Spawn,"return eventlet.spawn(_launch, *args, **kwargs)",https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,95,"Other(""eventlet.spawn_after"")","return eventlet.spawn_after(seconds, _launch, *args, **kwargs)",https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,109,"Other(""eventlet.queue"")",Queue = eventlet.queue.LightQueue,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,110,"Other(""eventlet.queue"")",QueueEmpty = eventlet.queue.Empty,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,111,"Other(""eventlet.semaphore"")",Semaphore = eventlet.semaphore.Semaphore,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,112,"Other(""eventlet.semaphore"")",BoundedSemaphore = eventlet.semaphore.BoundedSemaphore,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,122,Listen,"self.server = eventlet.listen(listen_info,",https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,126,Listen,"self.server = eventlet.listen(listen_info[0],",https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,129,Listen,self.server = eventlet.listen(listen_info),https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,202,Wsgi,"eventlet.wsgi.server(self.server, self.handle, self.logger)",https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
os-ken,openstack/os-ken,os_ken/lib/hub.py,206,"Other(""eventlet.timeout"")",Timeout = eventlet.timeout.Timeout,https://opendev.org/openstack/os-ken/src/branch/master/os_ken/lib/hub.py
